"0704.0929","Hyun Seok Yang","Hyun Seok Yang","Noncommutative Electromagnetism As A Large N Gauge Theory","25 pages; More clarifications, to appear in Eur. Phys. J. C","Eur.Phys.J.C64:445-457,2009","10.1140/epjc/s10052-009-1117-9","HU-EP-07/12","hep-th gr-qc hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We map noncommutative (NC) U(1) gauge theory on R^d_C X R^{2n}_{NC} to U(N ->
\infty) Yang-Mills theory on R^d_C, where R^d_C is a d-dimensional commutative
spacetime while R^{2n}_{NC} is a 2n-dimensional NC space. The resulting U(N)
Yang-Mills theory on R^d_C is equivalent to that obtained by the dimensional
reduction of (d+2n)-dimensional U(N) Yang-Mills theory onto R^d_C. We show that
the gauge-Higgs system (A_\mu,\Phi^a) in the U(N -> \infty) Yang-Mills theory
on R^d_C leads to an emergent geometry in the (d+2n)-dimensional spacetime
whose metric was determined by Ward a long time ago. In particular, the
10-dimensional gravity for d=4 and n=3 corresponds to the emergent geometry
arising from the 4-dimensional N=4 vector multiplet in the AdS/CFT duality. We
further elucidate the emergent gravity by showing that the gauge-Higgs system
(A_\mu,\Phi^a) in half-BPS configurations describes self-dual Einstein gravity.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 19:54:16 GMT""},{""version"":""v2"",""created"":""Fri, 20 Apr 2007 15:54:21 GMT""},{""version"":""v3"",""created"":""Mon, 3 Aug 2009 02:53:10 GMT""}]","2009-11-05"
"0704.1131","Scott M. Ransom","Scott M. Ransom (NRAO)","Finding (or not) New Gamma-ray Pulsars with GLAST","3 pages, 2 figures, for the Proceedings of the First GLAST Symposium
  (5-8 Feb 2007)","AIP Conf.Proc.921:54-56,2007","10.1063/1.2757266",,"astro-ph",,"  Young energetic pulsars will likely be the largest class of Galactic sources
observed by GLAST, with many hundreds detected. Many will be unknown as radio
pulsars, making pulsation detection dependent on radio and/or x-ray
observations or on blind periodicity searches of the gamma-rays. Estimates for
the number of pulsars GLAST will detect in blind searches have ranged from tens
to many hundreds. I argue that the number will be near the low end of this
range, partly due to observations being made in a scanning as opposed to a
pointing mode. This paper briefly reviews how blind pulsar searches will be
conducted using GLAST, what limits these searches, and how the computations and
statistics scale with various parameters.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:05:50 GMT""}]","2009-06-23"
"0704.1132","Paul Frampton","Paul H. Frampton","Did time begin? Will time end?","63 pages latex. Pagination corrected for line tightening. Typos",,,,"astro-ph",,"  Did time begin at a Big Bang? Will the present expansion of the universe last
for a finite or infinite time? These questions sound philosophical but are
becoming, now in the twenty-first century, central to the scientific study of
cosmology. The answers, which should become clarified in the next decade or
two, could have profound implications for how we see our own role in the
universe. Since the original publication of Stephen Hawking's {\it A Brief
History of Time} in 1988, the answers to these questions have progressed as a
result of research by the community of active theoretical physicists including
myself. To present the underlying ideas requires discussion of a wide range of
topics in cosmology, especially the make up of the energy content of the
universe. A brief summary of my conclusions, that of three different
possibilities concerning the history and future of time, the least likely is
the conventional wisdom (time began and will never end) and most likely is a
cyclic model (time never begins or ends), is in the short final Chapter which
could be read first. To understand the reasoning leading to my conclusions
could encourage reading of my entire book. My hope in writing this, my first
popular book, is that it will engender reflection about time. Many a
non-scientist may already hold a philosophical opinion about whether time
begins and ends. This book's aim is to present some recently discovered
scientific facts which can focus the reader's consideration of the two short
questions in my title.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:09:10 GMT""},{""version"":""v2"",""created"":""Mon, 14 May 2007 18:53:48 GMT""}]","2007-05-23"
"0704.1133","Patrick Godon","Edward M. Sion, Patrick Godon, Fuhua Cheng, Paula Szkody","FUSE Observations of the Dwarf Novae UU Aql, BV Cen, and CH UMa in
  Quiescence","accepted in AJ, 26 pages, 6 tables, 8 figures (5 color, 3 b/w)","Astron.J.134:886-895,2007","10.1086/518829",,"astro-ph",,"  We report on FUSE spectra of three U Gem-type, long period, dwarf novae, UU
Aql, BV Cen and CH UMa taken during their quiescence intervals. We discuss the
line identifications in their spectra and attempt to characterize the source(s)
of their FUV flux distribution. Archival IUE spectrum of CH UMa and BV Cen in
quiescence were identified as having a matching flux level with the FUSE
spectra and these were combined with each FUSE spectrum to broaden the
wavelength coverage and further constrain model fits. Multi-component synthetic
spectral fits from our model grids, consisting of single temperature white
dwarfs, two-temperature white dwarfs, accretion disks and white dwarfs plus
accretion disks, were applied to the FUSE spectra alone and to the combined
FUSE + IUE spectra. We present the results of our model analyses and their
implications.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:09:35 GMT""}]","2009-06-23"
"0704.1134","Maxim A. Yurkin","Maxim A. Yurkin, Konstantin A. Semyanov, Peter A. Tarasov, Andrei V.
  Chernyshev, Alfons G. Hoekstra, and Valeri P. Maltsev","Experimental and theoretical study of light scattering by individual
  mature red blood cells by use of scanning flow cytometry and discrete dipole
  approximation","13 pages, 9 figures","Appl. Opt. 44(25):5249-5256 (2005)","10.1364/AO.44.005249",,"physics.optics physics.med-ph",,"  Elastic light scattering by mature red blood cells (RBCs) was theoretically
and experimentally analyzed with the discrete dipole approximation (DDA) and
the scanning flow cytometry (SFC), respectively. SFC permits measurement of
angular dependence of light-scattering intensity (indicatrix) of single
particles. A mature RBC is modeled as a biconcave disk in DDA simulations of
light scattering. We have studied the effect of RBC orientation related to the
direction of the incident light upon the indicatrix. Numerical calculations of
indicatrices for several aspect ratios and volumes of RBC have been carried
out. Comparison of the simulated indicatrices and indicatrices measured by SFC
showed good agreement, validating the biconcave disk model for a mature RBC. We
simulated the light-scattering output signals from the SFC with the DDA for
RBCs modeled as a disk-sphere and as an oblate spheroid. The biconcave disk,
the disk-sphere, and the oblate spheroid models have been compared for two
orientations, i.e. face-on and rim-on incidence. Only the oblate spheroid model
for rim-on incidence gives results similar to the rigorous biconcave disk
model.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:15:49 GMT""}]","2008-07-29"
"0704.1135","Franz Schunck","Eckehard W. Mielke, Fjodor V. Kusmartsev, Franz E. Schunck","Inflation, bifurcations of nonlinear curvature Lagrangians and dark
  energy","20 pages, 8 figures, Proceedings of the 11th Marcel Grossmann Meeting
  (MG11) in Berlin, Germany, July 23-29, 2006",,"10.1142/9789812834300_0039",,"gr-qc astro-ph",,"  A possible equivalence of scalar dark matter, the inflaton, and modified
gravity is analyzed. After a conformal mapping, the dependence of the effective
Lagrangian on the curvature is not only singular but also bifurcates into
several almost Einsteinian spaces, distinguished only by a different effective
gravitational strength and cosmological constant. A swallow tail catastrophe in
the bifurcation set indicates the possibility for the coexistence of different
Einsteinian domains in our Universe. This `triple unification' may shed new
light on the nature and large scale distribution not only of dark matter but
also on `dark energy', regarded as an effective cosmological constant, and
inflation.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:22:57 GMT""}]","2016-11-15"
"0704.1136","Ernesto F. Eiroa","Ernesto F. Eiroa, Claudio Simeone","Stability of Chaplygin gas thin-shell wormholes","14 pages, 5 figures; v2: minor changes and new references added.
  Accepted for publication in Physical Review D","Phys.Rev.D76:024021,2007","10.1103/PhysRevD.76.024021",,"gr-qc",,"  In this paper we construct spherical thin-shell wormholes supported by a
Chaplygin gas. For a rather general class of geometries we introduce a new
approach for the stability analysis of static solutions under perturbations
preserving the symmetry. We apply this to wormholes constructed from
Schwarzschild, Schwarzschild-de Sitter, Schwarzschild-anti de Sitter and
Reissner-Nordstrom metrics. In the last two cases, we find that there are
values of the parameters for which stable static solutions exist.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:26:26 GMT""},{""version"":""v2"",""created"":""Wed, 13 Jun 2007 17:04:13 GMT""}]","2008-11-26"
"0704.1137","Martin Bojowald","Martin Bojowald, Daniel Cartin and Gaurav Khanna","Lattice refining loop quantum cosmology, anisotropic models and
  stability","24 pages","Phys.Rev.D76:064018,2007","10.1103/PhysRevD.76.064018","IGPG-07/4-2","gr-qc",,"  A general class of loop quantizations for anisotropic models is introduced
and discussed, which enhances loop quantum cosmology by relevant features seen
in inhomogeneous situations. The main new effect is an underlying lattice which
is being refined during dynamical changes of the volume. In general, this leads
to a new feature of dynamical difference equations which may not have constant
step-size, posing new mathematical problems. It is discussed how such models
can be evaluated and what lattice refinements imply for semiclassical behavior.
Two detailed examples illustrate that stability conditions can put strong
constraints on suitable refinement models, even in the absence of a fundamental
Hamiltonian which defines changes of the underlying lattice. Thus, a large
class of consistency tests of loop quantum gravity becomes available. In this
context, it will also be seen that quantum corrections due to inverse powers of
metric components in a constraint are much larger than they appeared recently
in more special treatments of isotropic, free scalar models where they were
artificially suppressed.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:51:24 GMT""}]","2008-11-26"
"0704.1138","Alan Boss","Alan P. Boss","Testing Disk Instability Models for Giant Planet Formation","13 pages, 1 table, 3 figures. Astrophysical Journal Letters, in press",,"10.1086/518691",,"astro-ph",,"  Disk instability is an attractive yet controversial means for the rapid
formation of giant planets in our solar system and elsewhere. Recent concerns
regarding the first adiabatic exponent of molecular hydrogen gas are addressed
and shown not to lead to spurious clump formation in the author's disk
instability models. A number of disk instability models have been calculated in
order to further test the robustness of the mechanism, exploring the effects of
changing the pressure equation of state, the vertical temperature profile, and
other parameters affecting the temperature distribution. Possible reasons for
differences in results obtained by other workers are discussed. Disk
instability remains as a plausible formation mechanism for giant planets.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:52:06 GMT""}]","2009-11-13"
"0704.1139","Larry Wasserman","Larry Wasserman, Kathryn Roeder","High-dimensional variable selection","Published in at http://dx.doi.org/10.1214/08-AOS646 the Annals of
  Statistics (http://www.imstat.org/aos/) by the Institute of Mathematical
  Statistics (http://www.imstat.org)","Annals of Statistics 2009, Vol. 37, No. 5A, 2178-2201","10.1214/08-AOS646","IMS-AOS-AOS646","math.ST stat.ML stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper explores the following question: what kind of statistical
guarantees can be given when doing variable selection in high-dimensional
models? In particular, we look at the error rates and power of some multi-stage
regression methods. In the first stage we fit a set of candidate models. In the
second stage we select one model by cross-validation. In the third stage we use
hypothesis testing to eliminate some variables. We refer to the first two
stages as ""screening"" and the last stage as ""cleaning."" We consider three
screening methods: the lasso, marginal regression, and forward stepwise
regression. Our method gives consistent variable selection under certain
conditions.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:52:17 GMT""},{""version"":""v2"",""created"":""Thu, 20 Aug 2009 14:17:04 GMT""}]","2009-08-20"
"0704.1140","Yuri Martinez-Raton","Yuri Martinez-Raton, Giorgio Cinacchi, Enrique Velasco, Luis Mederos","Depletion effects in smectic phases of hard rod--hard sphere mixtures","15 pages, 11 figures","Eur. Phys. J. E 21, 175 (2006)","10.1140/epje/i2006-10058-4",,"cond-mat.soft cond-mat.stat-mech",,"  It is known that when hard spheres are added to a pure system of hard rods
the stability of the smectic phase may be greatly enhanced, and that this
effect can be rationalised in terms of depletion forces. In the present paper
we first study the effect of orientational order on depletion forces in this
particular binary system, comparing our results with those obtained adopting
the usual approximation of considering the rods parallel and their orientations
frozen. We consider mixtures with rods of different aspect ratios and spheres
of different diameters, and we treat them within Onsager theory. Our results
indicate that depletion effects, and consequently smectic stability, decrease
significantly as a result of orientational disorder in the smectic phase when
compared with corresponding data based on the frozen--orientation
approximation. These results are discussed in terms of the $\tau$ parameter,
which has been proposed as a convenient measure of depletion strength. We
present closed expressions for $\tau$, and show that it is intimately connected
with the depletion potential. We then analyse the effect of particle geometry
by comparing results pertaining to systems of parallel rods of different shapes
(spherocylinders, cylinders and parallelepipeds). We finally provide results
based on the Zwanzig approximation of a Fundamental--Measure
density--functional theory applied to mixtures of parallelepipeds and cubes of
different sizes. In this case, we show that the $\tau$ parameter exhibits a
linear asymptotic behaviour in the limit of large values of the hard--rod
aspect ratio, in conformity with Onsager theory, as well as in the limit of
large values of the ratio of rod breadth to cube side length, $d$, in contrast
to Onsager approximation, which predicts $\tau\sim d^3$.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 17:55:51 GMT""}]","2022-06-07"
