"0710.1298","David Lehavi","I. Dolgachev and D. Lehavi","On isogenous principally polarized abelian surfaces","23 pages. corrected typos","AMS contemp. math. series, volume 465 (2008): Curves and abelian
  varieties, p 51-69.",,,"math.AG",,"  We study a relationship between two genus 2 curves whose jacobians are
isogenous with kernel equal to a maximal isotropic subspace of p-torsion points
with respect to the Weil pairing. For p = 3 we find an explicit relationship
between the set of Weierstrass points of the two curves extending the classical
results of F. Richelot (1837) and G. Humbert (1901) in the case p = 2.
","[{""version"":""v1"",""created"":""Sun, 7 Oct 2007 20:45:51 GMT""},{""version"":""v2"",""created"":""Fri, 4 Jan 2008 05:23:40 GMT""},{""version"":""v3"",""created"":""Sat, 8 Mar 2008 19:59:25 GMT""}]","2010-04-06"
"0710.1452","Anand Bhattacharya","A. Bhattacharya, S. J. May, S. G. E. te Velthuis, M. Warusawithana, X.
  Zhai, A. B. Shah, J.-M. Zuo, M. R. Fitzsimmons, S. D. Bader, J. N. Eckstein","The metal-insulator transition and its relation to magnetic structure in
  (LaMnO3)2n/(SrMnO3)n superlattices","19 pages, includes 5 figures",,"10.1103/PhysRevLett.100.257203",,"cond-mat.str-el cond-mat.mtrl-sci",,"  Superlattices of (LaMnO3)2n/(SrMnO3)n (n=1 to 5), composed of the insulators
LaMnO3 and SrMnO3, undergo a metal-insulator transition as a function of n,
being metallic for n<=2 and insulating for n>=3. Measurements of transport,
magnetization and polarized neutron reflectivity reveal that the ferromagnetism
is relatively uniform in the metallic state, and is strongly modulated in the
insulating state, being high in LaMnO3 and suppressed in SrMnO3. The modulation
is consistent with a Mott transition driven by the proximity between the
(LaMnO3)/(SrMnO3) interfaces. Disorder localizes states at the Fermi level at
the interfaces for n>=3. We suggest that this disorder is due to magnetic
frustration at the interfaces.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 01:39:13 GMT""}]","2009-11-13"
"0710.1453","Adeola Adeluyi","Adeola Adeluyi, George Fai","Hadron production in deuteron-gold collisions and nuclear parton
  distributions","10 pages, 5 figures","Phys.Rev.C76:054904,2007","10.1103/PhysRevC.76.054904","KSUCNR-206-07","hep-ph",,"  We calculate nuclear modification factors $R_{dAu}$, central-to-peripheral
ratios, $R_{CP}$, and pseudorapidity asymmetries $Y_{Asym}$ in deuteron-gold
collisions at $\sqrt{s} = 200$ GeV in the framework of leading-order (LO)
perturbative Quantum Chromodynamics. We use the Eskola-Kolhinen-Salgado (EKS),
the Frankfurt-Guzey-Strikman (FGS) and the Hirai-Kumano-Nagai (HKN) nuclear
parton distribution functions and the Albino-Kramer-Kniehl (AKK) fragmentation
functions in our calculations. Results are compared to experimental data from
the BRAHMS and STAR collaborations.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 01:42:27 GMT""}]","2008-11-26"
"0710.1454","Yue Zhang","Yue Zhang (Peking U. & Maryland U.), Haipeng An (Maryland U.),
  Xiangdong Ji (Maryland U. & Peking U.)","Constraining Right-Handed Scale Through Kaon Mixing in SUSY Left-Right
  Model","12 pages, new figures added","Phys.Rev.D78:035006,2008","10.1103/PhysRevD.78.035006",,"hep-ph",,"  We study flavor-changing neutral current and CP violations in the minimal
supersymmetric left-right model. We calculate the beyond-standard-model
contributions to the neutral kaon mixing $\Delta M_K$ and $\epsilon$, and find
possible to have a numerical cancelation between the contributions from the
right-handed gauge boson and supersymmetric box diagram. With the cancelation,
the right-handed $W$-boson mass scale can be lowered to about 2 TeV, well
within the search limit of LHC.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 01:45:16 GMT""},{""version"":""v2"",""created"":""Fri, 23 May 2008 02:07:49 GMT""}]","2008-11-26"
"0710.1455","Mark Burgin","Mark Burgin","Superrecursive Features of Interactive Computation",,,,,"cs.DC cs.PF",,"  Functioning and interaction of distributed devices and concurrent algorithms
are analyzed in the context of the theory of algorithms. Our main concern here
is how and under what conditions algorithmic interactive devices can be more
powerful than the recursive models of computation, such as Turing machines.
Realization of such a higher computing power makes these systems
superrecursive. We find here five sources for superrecursiveness in
interaction. In addition, we prove that when all of these sources are excluded,
the algorithmic interactive system in question is able to perform only
recursive computations. These results provide computer scientists with
necessary and sufficient conditions for achieving superrecursiveness by
algorithmic interactive devices.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 01:56:20 GMT""}]","2007-10-09"
"0710.1456","Sarbarish Chakravarty","Sarbarish Chakravarty and Yuji Kodama","Classification of the line-soliton solutions of KPII","30 pages",,"10.1088/1751-8113/41/27/275209",,"nlin.SI math-ph math.CO math.MP",,"  In the previous papers (notably, Y. Kodama, J. Phys. A 37, 11169-11190
(2004), and G. Biondini and S. Chakravarty, J. Math. Phys. 47 033514 (2006)),
we found a large variety of line-soliton solutions of the
Kadomtsev-Petviashvili II (KPII) equation. The line-soliton solutions are
solitary waves which decay exponentially in $(x,y)$-plane except along certain
rays. In this paper, we show that those solutions are classified by asymptotic
information of the solution as $|y| \to \infty$. Our study then unravels some
interesting relations between the line-soliton classification scheme and
classical results in the theory of permutations.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 02:13:28 GMT""}]","2009-11-13"
"0710.1457","Ishikawa Hirohisa","Hirohisa Ishikawa and Keiji Watanabe","Effective Coupling Constant in Renormalization Group for the Quantum
  Electrodynamics","6 pages, 4 figures",,,,"hep-ph",,"  Effective coupling constant in quantum electrodynamics is investigated. A
pole appears in the effective coupling constant for the space-like momentum if
it is calculated by perturbation. The pole can be eliminated by the analytic
regularization. For QED the effective coupling constant is written in terms of
the scale parameter, $\Lambda$, having the dimension of mass as in the case of
QCD. $\Lambda$ is determined by comparing with the experimental data. The
calculated result agrees with experiment with $\Lambda\approx 1.64\times
10^{47}$ GeV; it is very large but much smaller than the mass scale of Landau
ghost.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 02:23:26 GMT""}]","2007-10-09"
"0710.1458","Xiaobo Dong","Xiaobo Dong (1), Tinggui Wang (1), Jianguo Wang (2), Weimin Yuan (2),
  Hongyan Zhou (1), Haifeng Dai (1) and Kai Zhang (1) ((1) Univ. of Sci. &
  Tech. of China, (2) Yunnan Observatory, China)","Broad-line Balmer Decrements in Blue Active Galactic Nuclei","To appear in MNRAS. The data and the fitted parameters for the
  decomposed spectral components (continuum, FeII and other emission lines) of
  the 446 blue AGNs are available at
  http://staff.ustc.edu.cn/~xbdong/Data_Release/blueAGN_DR4/",,"10.1111/j.1365-2966.2007.12560.x",,"astro-ph",,"  We have investigated the broad-line Balmer decrements (Halpha/Hbeta) for a
large, homogeneous sample of Seyfert 1 galaxies and QSOs using spectroscopic
data obtained in the Sloan Digital Sky Survey. The sample, drawn from the
Fourth Data Release, comprises 446 low redshift (z < 0.35) active galactic
nuclei (AGN) that have blue optical continua as indicated by the spectral
slopes in order to minimize the effect of dust extinction. We find that (i) the
distribution of the intrinsic broad-line Halpha/Hbeta ratio can be well
described by log-Gaussian, with a peak at Halpha/Hbeta=3.06 and a standard
deviation of about 0.03 dex only; (ii) the Balmer decrement does not correlate
with AGN properties such as luminosity, accretion rate, and continuum slope,
etc.; (iii) on average, the Balmer decrements are found to be only slightly
larger in radio-loud sources (3.37) and sources having double-peaked
emission-line profiles (3.27) compared to the rest of the sample. We therefore
suggest that the broad-line Halpha/Hbeta ratio can be used as a good indicator
for dust extinction in the AGN broad-line region; this is especially true for
radio-quiet AGN with regular emission-line profiles, which constitute the vast
majority of the AGN population.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 07:13:48 GMT""}]","2009-11-13"
"0710.1459","Matja\v{z} Konvalinka","Matjaz Konvalinka and Igor Pak","Geometry and complexity of O'Hara's algorithm","20 pages, 4 figures",,,,"math.CO",,"  In this paper we analyze O'Hara's partition bijection. We present three type
of results. First, we show that O'Hara's bijection can be viewed geometrically
as a certain scissor congruence type result. Second, we obtain a number of new
complexity bounds, proving that O'Hara's bijection is efficient in several
special cases and mildly exponential in general. Finally, we prove that for
identities with finite support, the map of the O'Hara's bijection can be
computed in polynomial time, i.e. much more efficiently than by O'Hara's
construction.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 03:38:20 GMT""},{""version"":""v2"",""created"":""Mon, 8 Oct 2007 20:36:55 GMT""}]","2007-10-09"
"0710.1460","Sergey Dmitriev V","Avinash Khare, Sergey V. Dmitriev, and Avadh Saxena","Exact Static Solutions of a Generalized Discrete \phi^4 Model Including
  Short-Periodic Solutions","45 pages, 7 figures; a shortened version submitted to a journal",,,,"nlin.SI nlin.PS",,"  For a five-parameter discrete $\phi^4$ model, we derive various exact static
solutions, including the staggered ones, in the form of the basic Jacobi
elliptic functions $\sn$, $\cn$, and $\dn$, and also in the form of their
hyperbolic function limits such as kink ($\tanh$) and single-humped pulse
($\sech$) solutions. Such solutions are admitted by the considered model in
seven cases, two of which have been discussed in the literature, and the
remaining five cases are addressed here. We also obtain $\sin$e, staggered
$\sin$e as well as a large number of short-periodic static solutions of the
generalized 5-parameter model. All the Jacobi elliptic, hyperbolic and
trigonometric function solutions (including the staggered ones) are
translationally invariant (TI), i.e., they can be shifted along the lattice by
an arbitrary $x_0$, but among the short-periodic solutions there are both TI
and non-TI solutions. The stability of these solutions is also investigated.
Finally, the constructed Jacobi elliptic function solutions reveal four new
types of cubic nonlinearity with the TI property.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 03:58:34 GMT""}]","2007-10-09"
"0710.1461","Christian Leonard","Christian L\'eonard (MODAL'x, Cmap)","A large deviation approach to optimal transport",,,,,"math.PR math.OC",,"  A probabilistic method for solving the Monge-Kantorovich mass transport
problem on $R^d$ is introduced. A system of empirical measures of independent
particles is built in such a way that it obeys a doubly indexed large deviation
principle with an optimal transport cost as its rate function. As a
consequence, new approximation results for the optimal cost function and the
optimal transport plans are derived. They follow from the Gamma-convergence of
a sequence of normalized relative entropies toward the optimal transport cost.
A wide class of cost functions including the standard power cost functions
$|x-y|^p$ enter this framework.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 05:00:24 GMT""}]","2007-10-09"
"0710.1462","Christian Leonard","Christian L\'eonard (MODAL'x, Cmap)","Minimization of entropy functionals",,,"10.1016/j.jmaa.2008.04.048",,"math.OC cs.IT math.IT math.PR",,"  Entropy functionals (i.e. convex integral functionals) and extensions of
these functionals are minimized on convex sets. This paper is aimed at reducing
as much as possible the assumptions on the constraint set. Dual equalities and
characterizations of the minimizers are obtained with weak constraint
qualifications.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 05:01:20 GMT""}]","2015-05-13"
"0710.1463","Christian Leonard","Christian L\'eonard (MODAL'x, Cmap)","Convex minimization problems with weak constraint qualifications",,,,,"math.OC",,"  One revisits the standard saddle-point method based on conjugate duality for
solving convex minimization problems. Our aim is to reduce or remove
unnecessary topological restrictions on the constraint set. Dual equalities and
characterizations of the minimizers are obtained with weak or without
constraint qualifications. The main idea is to work with intrinsic topologies
which reflect some geometry of the objective function. The abstract results of
this article are applied in other papers to the Monge-Kantorovich optimal
transport problem and the minimization of entropy functionals.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 05:01:56 GMT""}]","2007-10-09"
